"","English.Word","Emotion","Emotion.Intensity.Score","Spanish.Word","negativas","positivas","intensidad"
"5700","tenderness","joy",0.561,"sensibilidad",0,0.561,0.561
"5701","bless","joy",0.561,"bendecir",0,0.561,0.561
"5702","favorable","joy",0.561,"favorable",0,0.561,0.561
"5703","freedom","joy",0.561,"libertad",0,0.561,0.561
"5704","masterpiece","joy",0.561,"obra maestra",0,0.561,0.561
"5705","dreams","joy",0.559,"sueños",0,0.559,0.559
"5706","hopeful","joy",0.559,"esperanzado",0,0.559,0.559
"5707","home","joy",0.559,"hogar",0,0.559,0.559
"5708","cruising","joy",0.556,"crucero",0,0.556,0.556
"5709","gracias","joy",0.554,"gracias",0,0.554,0.554
"5710","faithfulness","joy",0.553,"fidelidad",0,0.553,0.553
"5711","eagerness","joy",0.552,"afán",0,0.552,0.552
"5712","closeness","joy",0.552,"cercanía",0,0.552,0.552
"5713","sunshine","joy",0.551,"brillo solar",0,0.551,0.551
"5714","comfy","joy",0.551,"confortable",0,0.551,0.551
"5715","vacation","joy",0.547,"vacaciones",0,0.547,0.547
"5716","celestial","joy",0.547,"celestial",0,0.547,0.547
"5717","good","joy",0.547,"bueno",0,0.547,0.547
"5718","elite","joy",0.547,"élite",0,0.547,0.547
"5719","illuminate","joy",0.547,"iluminar",0,0.547,0.547
"5720","confidence","joy",0.547,"confianza",0,0.547,0.547
"5721","mistletoe","joy",0.547,"muérdago",0,0.547,0.547
"5722","daughter","joy",0.547,"hija",0,0.547,0.547
"5723","lifted","joy",0.547,"levantado",0,0.547,0.547
"5724","goodmorning","joy",0.547,"buenos días",0,0.547,0.547
"5725","zeal","joy",0.547,"celo",0,0.547,0.547
"5726","gifts","joy",0.547,"regalos",0,0.547,0.547
"5727","gift","joy",0.547,"regalo",0,0.547,0.547
"5728","astonishment","joy",0.547,"asombro",0,0.547,0.547
"5729","heart","joy",0.547,"corazón",0,0.547,0.547
"5730","completion","joy",0.547,"terminación",0,0.547,0.547
"5731","bonus","joy",0.547,"prima",0,0.547,0.547
"5732","charmed","joy",0.546,"encantado",0,0.546,0.546
"5733","dance","joy",0.545,"baile",0,0.545,0.545
"5734","sublime","joy",0.545,"sublime",0,0.545,0.545
"5735","recreation","joy",0.545,"recreación",0,0.545,0.545
"5736","encouragement","joy",0.545,"ánimo",0,0.545,0.545
"5737","god","joy",0.545,"dios",0,0.545,0.545
"5738","gush","joy",0.545,"chorro",0,0.545,0.545
"5739","freshstart","joy",0.544,"nuevo comienzo",0,0.544,0.544
"5740","free","joy",0.544,"libre",0,0.544,0.544
"5741","savior","joy",0.543,"salvador",0,0.543,0.543
"5742","sanctuary","joy",0.541,"santuario",0,0.541,0.541
"5743","grandchildren","joy",0.54,"nietos",0,0.54,0.54
"5744","wellness","joy",0.537,"bienestar",0,0.537,0.537
"5745","revel","joy",0.534,"jaranear",0,0.534,0.534
"5746","music","joy",0.531,"música",0,0.531,0.531
"5747","fab","joy",0.531,"fabuloso",0,0.531,0.531
"5748","bridal","joy",0.531,"nupcial",0,0.531,0.531
"5749","soar","joy",0.531,"remontarse",0,0.531,0.531
"5750","alive","joy",0.531,"viva",0,0.531,0.531
"5751","money","joy",0.531,"dinero",0,0.531,0.531
"5752","soothing","joy",0.531,"calmante",0,0.531,0.531
"5753","serene","joy",0.531,"sereno",0,0.531,0.531
"5754","holiness","joy",0.531,"santidad",0,0.531,0.531
"5755","inspirational","joy",0.531,"inspirador",0,0.531,0.531
"5756","matrimony","joy",0.531,"matrimonio",0,0.531,0.531
"5757","dayoff","joy",0.531,"día libre",0,0.531,0.531
"5758","savor","joy",0.531,"saborear",0,0.531,0.531
"5759","vitality","joy",0.531,"vitalidad",0,0.531,0.531
"5760","confident","joy",0.531,"confidente",0,0.531,0.531
"5761","firstborn","joy",0.531,"primogénito",0,0.531,0.531
"5762","rainbow","joy",0.531,"arcoíris",0,0.531,0.531
"5763","liberation","joy",0.531,"liberación",0,0.531,0.531
"5764","elegant","joy",0.53,"elegante",0,0.53,0.53
"5765","mastery","joy",0.53,"maestría",0,0.53,0.53
"5766","glimmer","joy",0.53,"luz tenue",0,0.53,0.53
"5767","illumination","joy",0.53,"iluminación",0,0.53,0.53
"5768","blossom","joy",0.53,"florecer",0,0.53,0.53
"5769","warmth","joy",0.53,"calor",0,0.53,0.53
"5770","welcomed","joy",0.53,"bienvenido",0,0.53,0.53
"5771","treat","joy",0.529,"tratar",0,0.529,0.529
"5772","faithful","joy",0.529,"fiel",0,0.529,0.529
"5773","snuggles","joy",0.522,"se acurruca",0,0.522,0.522
"5774","laurels","joy",0.521,"laureles",0,0.521,0.521
"5775","commendable","joy",0.519,"recomendable",0,0.519,0.519
"5776","succeed","joy",0.516,"triunfar",0,0.516,0.516
"5777","jingle","joy",0.516,"tintineo",0,0.516,0.516
"5778","zest","joy",0.516,"ánimo",0,0.516,0.516
"5779","noschool","joy",0.516,"no hay clases",0,0.516,0.516
"5780","brotherly","joy",0.516,"fraternal",0,0.516,0.516
"5781","silly","joy",0.516,"tonto",0,0.516,0.516
"5782","abundant","joy",0.516,"abundante",0,0.516,0.516
"5783","fancy","joy",0.516,"lujoso",0,0.516,0.516
"5784","resplendent","joy",0.516,"resplandeciente",0,0.516,0.516
"5785","strengthening","joy",0.516,"fortalecimiento",0,0.516,0.516
"5786","presents","joy",0.516,"presenta",0,0.516,0.516
"5787","pride","joy",0.516,"orgullo",0,0.516,0.516
"5788","almighty","joy",0.516,"todopoderoso",0,0.516,0.516
"5789","powerful","joy",0.516,"poderoso",0,0.516,0.516
"5790","aspire","joy",0.516,"aspirar",0,0.516,0.516
"5791","remarkable","joy",0.516,"notable",0,0.516,0.516
"5792","greeted","joy",0.516,"saludado",0,0.516,0.516
"5793","thanking","joy",0.515,"agradeciendo",0,0.515,0.515
"5794","cutie","joy",0.515,"chica",0,0.515,0.515
"5795","kudos","joy",0.515,"prestigio",0,0.515,0.515
"5796","therapeutic","joy",0.515,"terapéutico",0,0.515,0.515
"5797","zen","joy",0.515,"zen",0,0.515,0.515
"5798","coronation","joy",0.515,"coronación",0,0.515,0.515
"5799","complete","joy",0.515,"completo",0,0.515,0.515
"5800","shining","joy",0.515,"brillante",0,0.515,0.515
"5801","spirit","joy",0.515,"espíritu",0,0.515,0.515
"5802","princely","joy",0.515,"principesco",0,0.515,0.515
"5803","vivid","joy",0.515,"vívido",0,0.515,0.515
"5804","comfort","joy",0.515,"comodidad",0,0.515,0.515
"5805","leisure","joy",0.515,"ocio",0,0.515,0.515
"5806","reunited","joy",0.515,"reunidos",0,0.515,0.515
"5807","kid","joy",0.515,"niño",0,0.515,0.515
"5808","newme","joy",0.515,"nuevo yo",0,0.515,0.515
"5809","payday","joy",0.515,"día de paga",0,0.515,0.515
"5810","animated","joy",0.515,"animado",0,0.515,0.515
"5811","familytime","joy",0.515,"tiempo familiar",0,0.515,0.515
"5812","relationship","joy",0.514,"relación",0,0.514,0.514
"5813","godly","joy",0.514,"piadoso",0,0.514,0.514
"5814","marriage","joy",0.514,"matrimonio",0,0.514,0.514
"5815","daymade","joy",0.514,"día hecho",0,0.514,0.514
"5816","spouse","joy",0.507,"esposa",0,0.507,0.507
"5817","intimately","joy",0.507,"íntimamente",0,0.507,0.507
"5818","respect","joy",0.5,"respeto",0,0.5,0.5
"5819","bloom","joy",0.5,"florecer",0,0.5,0.5
"5820","purr","joy",0.5,"ronroneo",0,0.5,0.5
"5821","carefree","joy",0.5,"despreocupado",0,0.5,0.5
"5822","nature","joy",0.5,"naturaleza",0,0.5,0.5
"5823","encourage","joy",0.5,"alentar",0,0.5,0.5
"5824","soulful","joy",0.5,"conmovedor",0,0.5,0.5
"5825","refreshed","joy",0.5,"renovado",0,0.5,0.5
"5826","family","joy",0.5,"familia",0,0.5,0.5
"5827","gem","joy",0.5,"joya",0,0.5,0.5
"5828","meritorious","joy",0.5,"meritorio",0,0.5,0.5
"5829","achieved","joy",0.5,"logrado",0,0.5,0.5
"5830","motherhood","joy",0.5,"maternidad",0,0.5,0.5
"5831","holyspirit","joy",0.5,"espíritu santo",0,0.5,0.5
"5832","surreal","joy",0.5,"surrealista",0,0.5,0.5
"5833","charitable","joy",0.5,"caritativo",0,0.5,0.5
"5834","teamjesus","joy",0.5,"equipojesus",0,0.5,0.5
"5835","stressrelief","joy",0.5,"el alivio del estrés",0,0.5,0.5
"5836","erotic","joy",0.5,"erótico",0,0.5,0.5
"5837","inviting","joy",0.5,"atractivo",0,0.5,0.5
"5838","baby","joy",0.5,"bebé",0,0.5,0.5
"5839","dignity","joy",0.5,"dignidad",0,0.5,0.5
"5840","satisfied","joy",0.5,"satisfecho",0,0.5,0.5
"5841","visionary","joy",0.5,"visionario",0,0.5,0.5
"5842","memorable","joy",0.5,"memorable",0,0.5,0.5
"5843","veracity","joy",0.5,"veracidad",0,0.5,0.5
"5844","healthy","joy",0.5,"saludable",0,0.5,0.5
"5845","welcoming","joy",0.5,"acogedor",0,0.5,0.5
"5846","diamond","joy",0.5,"diamante",0,0.5,0.5
"5847","christ","joy",0.5,"cristo",0,0.5,0.5
"5848","beach","joy",0.5,"playa",0,0.5,0.5
"5849","accomplish","joy",0.5,"realizar",0,0.5,0.5
"5850","friends","joy",0.5,"amigos",0,0.5,0.5
"5851","excel","joy",0.5,"sobresalir",0,0.5,0.5
"5852","health","joy",0.493,"salud",0,0.493,0.493
"5853","aura","joy",0.493,"aura",0,0.493,0.493
"5854","yehey","joy",0.486,"jejeje",0,0.486,0.486
"5855","approved","joy",0.486,"aprobado",0,0.486,0.486
"5856","oasis","joy",0.486,"oasis",0,0.486,0.486
"5857","liberty","joy",0.486,"libertad",0,0.486,0.486
"5858","crowning","joy",0.485,"coronamiento",0,0.485,0.485
"5859","aspiration","joy",0.485,"aspiración",0,0.485,0.485
"5860","privileged","joy",0.485,"privilegiado",0,0.485,0.485
"5861","crescendo","joy",0.485,"crescendo",0,0.485,0.485
"5862","rapture","joy",0.485,"rapto",0,0.485,0.485
"5863","liberate","joy",0.485,"liberar",0,0.485,0.485
"5864","nocomplaints","joy",0.485,"sin quejas",0,0.485,0.485
"5865","prestige","joy",0.485,"prestigio",0,0.485,0.485
"5866","bounty","joy",0.485,"generosidad",0,0.485,0.485
"5867","gentle","joy",0.485,"amable",0,0.485,0.485
"5868","inseparable","joy",0.485,"inseparable",0,0.485,0.485
"5869","engaging","joy",0.485,"atractivo",0,0.485,0.485
"5870","loyal","joy",0.485,"leal",0,0.485,0.485
"5871","betrothed","joy",0.485,"prometido",0,0.485,0.485
"5872","transcendence","joy",0.484,"trascendencia",0,0.484,0.484
"5873","selfworth","joy",0.484,"autoestima",0,0.484,0.484
"5874","yummy","joy",0.484,"delicioso",0,0.484,0.484
"5875","datenight","joy",0.484,"noche de cita",0,0.484,0.484
"5876","destiny","joy",0.484,"destino",0,0.484,0.484
"5877","heyday","joy",0.484,"apogeo",0,0.484,0.484
"5878","aloha","joy",0.484,"aloha",0,0.484,0.484
"5879","desire","joy",0.484,"deseo",0,0.484,0.484
"5880","dream","joy",0.484,"sueño",0,0.484,0.484
"5881","luck","joy",0.484,"suerte",0,0.484,0.484
"5882","fete","joy",0.484,"fiesta",0,0.484,0.484
"5883","trophy","joy",0.484,"trofeo",0,0.484,0.484
"5884","bouquet","joy",0.484,"ramo",0,0.484,0.484
"5885","chocolate","joy",0.484,"chocolate",0,0.484,0.484
"5886","creativity","joy",0.484,"creatividad",0,0.484,0.484
"5887","boyfriend","joy",0.48,"novio",0,0.48,0.48
"5888","commemoration","joy",0.479,"conmemoración",0,0.479,0.479
"5889","intelligence","joy",0.477,"inteligencia",0,0.477,0.477
"5890","readiness","joy",0.473,"preparación",0,0.473,0.473
"5891","friend","joy",0.471,"amigo",0,0.471,0.471
"5892","bride","joy",0.471,"novia",0,0.471,0.471
"5893","enthusiast","joy",0.471,"entusiasta",0,0.471,0.471
"5894","lush","joy",0.47,"lozano",0,0.47,0.47
"5895","inheritance","joy",0.47,"herencia",0,0.47,0.47
"5896","soothe","joy",0.47,"calmar",0,0.47,0.47
"5897","tickle","joy",0.47,"cosquillas",0,0.47,0.47
"5898","kiddo","joy",0.47,"niño",0,0.47,0.47
"5899","nostalgia","joy",0.47,"nostalgia",0,0.47,0.47
"5900","massage","joy",0.47,"masaje",0,0.47,0.47
"5901","calming","joy",0.47,"calmante",0,0.47,0.47
"5902","adventure","joy",0.47,"aventura",0,0.47,0.47
"5903","pretty","joy",0.469,"bonita",0,0.469,0.469
"5904","purring","joy",0.469,"ronroneando",0,0.469,0.469
"5905","eternal","joy",0.469,"eterno",0,0.469,0.469
"5906","humanitarian","joy",0.469,"humanitario",0,0.469,0.469
"5907","nurture","joy",0.469,"nutrir",0,0.469,0.469
"5908","giving","joy",0.469,"donación",0,0.469,0.469
"5909","rest","joy",0.469,"descansar",0,0.469,0.469
"5910","getaway","joy",0.469,"escapar",0,0.469,0.469
"5911","goals","joy",0.469,"metas",0,0.469,0.469
"5912","pray","joy",0.469,"rezar",0,0.469,0.469
"5913","bridegroom","joy",0.469,"novio",0,0.469,0.469
"5914","heartily","joy",0.469,"sinceramente",0,0.469,0.469
"5915","luster","joy",0.469,"lustre",0,0.469,0.469
"5916","bonding","joy",0.469,"unión",0,0.469,0.469
"5917","princess","joy",0.469,"princesa",0,0.469,0.469
"5918","amicable","joy",0.469,"amistoso",0,0.469,0.469
"5919","benevolence","joy",0.469,"benevolencia",0,0.469,0.469
"5920","child","joy",0.466,"niño",0,0.466,0.466
"5921","salutary","joy",0.465,"saludable",0,0.465,0.465
"5922","invite","joy",0.457,"invitar",0,0.457,0.457
"5923","beam","joy",0.456,"haz",0,0.456,0.456
"5924","reminiscing","joy",0.456,"recordando",0,0.456,0.456
"5925","befriend","joy",0.455,"ofrecer amistad",0,0.455,0.455
"5926","aesthetics","joy",0.455,"estética",0,0.455,0.455
"5927","friday","joy",0.455,"viernes",0,0.455,0.455
"5928","freshair","joy",0.455,"aire fresco",0,0.455,0.455
"5929","ceremony","joy",0.455,"ceremonia",0,0.455,0.455
"5930","kindred","joy",0.455,"parientes",0,0.455,0.455
"5931","mindfulness","joy",0.455,"atención plena",0,0.455,0.455
"5932","sonice","joy",0.455,"tan agradable",0,0.455,0.455
"5933","elevation","joy",0.455,"elevación",0,0.455,0.455
"5934","tropical","joy",0.455,"tropical",0,0.455,0.455
"5935","scholarship","joy",0.455,"beca",0,0.455,0.455
"5936","hee","joy",0.455,"je",0,0.455,0.455
"5937","noworries","joy",0.453,"sin preocupaciones",0,0.453,0.453
"5938","allure","joy",0.453,"seducir",0,0.453,0.453
"5939","approve","joy",0.453,"aprobar",0,0.453,0.453
"5940","scenery","joy",0.453,"escenario",0,0.453,0.453
"5941","waterfall","joy",0.453,"cascada",0,0.453,0.453
"5942","vindication","joy",0.453,"vindicación",0,0.453,0.453
"5943","namaste","joy",0.453,"namasté",0,0.453,0.453
"5944","commemorate","joy",0.453,"conmemorar",0,0.453,0.453
"5945","faith","joy",0.453,"fe",0,0.453,0.453
"5946","birth","joy",0.453,"nacimiento",0,0.453,0.453
"5947","forgiveness","joy",0.453,"perdón",0,0.453,0.453
"5948","journey","joy",0.447,"viaje",0,0.447,0.447
"5949","meditation","joy",0.446,"meditación",0,0.446,0.446
"5950","relaxed","joy",0.442,"relajado",0,0.442,0.442
"5951","present","joy",0.441,"presente",0,0.441,0.441
"5952","weekend","joy",0.441,"fin de semana",0,0.441,0.441
"5953","tender","joy",0.441,"tierno",0,0.441,0.441
"5954","tranquil","joy",0.441,"tranquilo",0,0.441,0.441
"5955","lyrical","joy",0.439,"lírico",0,0.439,0.439
"5956","sharing","joy",0.439,"intercambio",0,0.439,0.439
"5957","esteem","joy",0.439,"estima",0,0.439,0.439
"5958","nostalgic","joy",0.439,"nostálgico",0,0.439,0.439
"5959","prayer","joy",0.439,"oración",0,0.439,0.439
"5960","righteousness","joy",0.439,"justicia",0,0.439,0.439
"5961","husband","joy",0.438,"esposo",0,0.438,0.438
"5962","relief","joy",0.438,"alivio",0,0.438,0.438
"5963","strength","joy",0.438,"fuerza",0,0.438,0.438
"5964","mighty","joy",0.438,"poderoso",0,0.438,0.438
"5965","unbeaten","joy",0.438,"invicto",0,0.438,0.438
"5966","eager","joy",0.438,"ansioso",0,0.438,0.438
"5967","share","joy",0.438,"cuota",0,0.438,0.438
"5968","newday","joy",0.438,"nuevo día",0,0.438,0.438
"5969","sonnet","joy",0.438,"soneto",0,0.438,0.438
"5970","meditate","joy",0.438,"meditar",0,0.438,0.438
"5971","life","joy",0.438,"vida",0,0.438,0.438
"5972","winterbreak","joy",0.429,"vacaciones de invierno",0,0.429,0.429
"5973","warm","joy",0.429,"cálido",0,0.429,0.429
"5974","movingforward","joy",0.429,"avanzando",0,0.429,0.429
"5975","buddy","joy",0.427,"amigo",0,0.427,0.427
"5976","oneness","joy",0.426,"unidad",0,0.426,0.426
"5977","unconstrained","joy",0.424,"sin restricciones",0,0.424,0.424
"5978","amen","joy",0.424,"amén",0,0.424,0.424
"5979","reverence","joy",0.424,"reverencia",0,0.424,0.424
"5980","healthful","joy",0.424,"sano",0,0.424,0.424
"5981","thelittlethings","joy",0.424,"las pequeñas cosas",0,0.424,0.424
"5982","medal","joy",0.424,"medalla",0,0.424,0.424
"5983","unsurpassed","joy",0.424,"insuperado",0,0.424,0.424
"5984","candlelight","joy",0.424,"luz de una vela",0,0.424,0.424
"5985","carols","joy",0.424,"villancicos",0,0.424,0.424
"5986","ejaculation","joy",0.424,"eyaculación",0,0.424,0.424
"5987","beginnings","joy",0.422,"principios",0,0.422,0.422
"5988","sledding","joy",0.422,"trineo",0,0.422,0.422
"5989","graduation","joy",0.422,"graduación",0,0.422,0.422
"5990","frisky","joy",0.422,"retozón",0,0.422,0.422
"5991","lml","joy",0.422,"lml",0,0.422,0.422
"5992","ease","joy",0.422,"facilitar",0,0.422,0.422
"5993","symphony","joy",0.422,"sinfonía",0,0.422,0.422
"5994","wealth","joy",0.422,"riqueza",0,0.422,0.422
"5995","helpful","joy",0.422,"útil",0,0.422,0.422
"5996","musical","joy",0.422,"musical",0,0.422,0.422
"5997","glitter","joy",0.422,"brillantina",0,0.422,0.422
"5998","calmness","joy",0.422,"calma",0,0.422,0.422
"5999","energy","joy",0.422,"energía",0,0.422,0.422
"6000","safe","joy",0.422,"seguro",0,0.422,0.422
"6001","nostress","joy",0.421,"sin estrés",0,0.421,0.421
"6002","soundness","joy",0.421,"solvencia",0,0.421,0.421
"6003","promise","joy",0.415,"promesa",0,0.415,0.415
"6004","reunite","joy",0.414,"reunir",0,0.414,0.414
"6005","mother","joy",0.412,"madre",0,0.412,0.412
"6006","salvation","joy",0.412,"salvación",0,0.412,0.412
"6007","poems","joy",0.412,"poemas",0,0.412,0.412
"6008","clown","joy",0.409,"payaso",0,0.409,0.409
"6009","lavender","joy",0.409,"lavanda",0,0.409,0.409
"6010","immaculate","joy",0.409,"inmaculado",0,0.409,0.409
"6011","purify","joy",0.409,"purificar",0,0.409,0.409
"6012","inauguration","joy",0.409,"inauguración",0,0.409,0.409
"6013","aromatherapy","joy",0.409,"aromaterapia",0,0.409,0.409
"6014","lighten","joy",0.409,"aligerar",0,0.409,0.409
"6015","travel","joy",0.409,"viajar",0,0.409,0.409
"6016","cash","joy",0.406,"dinero",0,0.406,0.406
"6017","companion","joy",0.406,"compañero",0,0.406,0.406
"6018","live","joy",0.406,"en vivo",0,0.406,0.406
"6019","opportune","joy",0.406,"oportuno",0,0.406,0.406
"6020","completing","joy",0.406,"completando",0,0.406,0.406
"6021","charity","joy",0.406,"caridad",0,0.406,0.406
"6022","heal","joy",0.406,"sanar",0,0.406,0.406
"6023","star","joy",0.406,"estrella",0,0.406,0.406
"6024","wishing","joy",0.406,"deseando",0,0.406,0.406
"6025","flowers","joy",0.406,"flores",0,0.406,0.406
"6026","income","joy",0.403,"ingreso",0,0.403,0.403
"6027","soul","joy",0.401,"alma",0,0.401,0.401
"6028","munchies","joy",0.4,"bocadillos",0,0.4,0.4
"6029","emancipation","joy",0.397,"emancipación",0,0.397,0.397
"6030","indescribable","joy",0.397,"indescriptible",0,0.397,0.397
"6031","progress","joy",0.397,"progreso",0,0.397,0.397
"6032","equality","joy",0.394,"igualdad",0,0.394,0.394
"6033","childhood","joy",0.394,"infancia",0,0.394,0.394
"6034","together","joy",0.394,"juntos",0,0.394,0.394
"6035","rhythmical","joy",0.394,"rítmico",0,0.394,0.394
"6036","fullness","joy",0.394,"plenitud",0,0.394,0.394
"6037","calm","joy",0.394,"calma",0,0.394,0.394
"6038","hammock","joy",0.394,"hamaca",0,0.394,0.394
"6039","picnic","joy",0.394,"picnic",0,0.394,0.394
"6040","movies","joy",0.393,"películas",0,0.393,0.393
"6041","zealous","joy",0.393,"celoso",0,0.393,0.393
"6042","playground","joy",0.391,"patio de juegos",0,0.391,0.391
"6043","affluence","joy",0.391,"afluencia",0,0.391,0.391
"6044","warms","joy",0.391,"calienta",0,0.391,0.391
"6045","choir","joy",0.391,"coro",0,0.391,0.391
"6046","littlethings","joy",0.391,"cosas pequeñas",0,0.391,0.391
"6047","auspicious","joy",0.391,"propicio",0,0.391,0.391
"6048","meaningful","joy",0.391,"significativo",0,0.391,0.391
"6049","adventures","joy",0.391,"aventuras",0,0.391,0.391
"6050","goofy","joy",0.391,"mentecato",0,0.391,0.391
"6051","starry","joy",0.391,"estrellado",0,0.391,0.391
"6052","humanity","joy",0.391,"humanidad",0,0.391,0.391
"6053","gesture","joy",0.387,"gesto",0,0.387,0.387
"6054","witty","joy",0.382,"ingenioso",0,0.382,0.382
"6055","vow","joy",0.382,"voto",0,0.382,0.382
"6056","shopping","joy",0.382,"compras",0,0.382,0.382
"6057","vibes","joy",0.379,"vibras",0,0.379,0.379
"6058","worship","joy",0.379,"adoración",0,0.379,0.379
"6059","jump","joy",0.379,"salto",0,0.379,0.379
"6060","communion","joy",0.379,"comunión",0,0.379,0.379
"6061","reverend","joy",0.377,"reverendo",0,0.377,0.377
"6062","rising","joy",0.375,"creciente",0,0.375,0.375
"6063","advance","joy",0.375,"ventaja",0,0.375,0.375
"6064","beaches","joy",0.375,"playas",0,0.375,0.375
"6065","sonorous","joy",0.375,"sonoro",0,0.375,0.375
"6066","courtship","joy",0.375,"noviazgo",0,0.375,0.375
"6067","experience","joy",0.375,"experiencia",0,0.375,0.375
"6068","reunion","joy",0.375,"reunión",0,0.375,0.375
"6069","simplicity","joy",0.375,"sencillez",0,0.375,0.375
